ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4
33,Alley Resurfacing Menu,N RICHMOND ST & W ADDISON ST & N SACRAMENTO AVE & W WAVELAND AVE,2013,22205,26808,N RICHMOND ST & W ADDISON ST,N SACRAMENTO AVE & W ADDISON ST,N RICHMOND ST & W WAVELAND AVE,N SACRAMENTO AVE & W WAVELAND AVE,41.946652491000066,-87.70170803299999,census,41.946656510000025,-87.70292203899999,census,41.9484947,-87.7017436,google,41.948481539000056,-87.70297429799996,census
33,Alley Resurfacing Menu,W NELSON ST & N FRANCISCO AVE & W WELLINGTON AVE & N SACRAMENTO AVE,2015,45516,26881,N FRANCISCO AVE & W NELSON ST,N SACRAMENTO AVE & W NELSON ST,N FRANCISCO AVE & W WELLINGTON AVE,N SACRAMENTO AVE & W WELLINGTON AVE,41.9366398,-87.7001837,google,41.93777657900006,-87.70268084599996,census,41.9357688,-87.7001185,google,41.93571437700007,-87.70261250799996,census
33,Alley Resurfacing Menu,W EASTWOOD AVE & N FRANCISCO AVE & W WILSON AVE & N SACRAMENTO AVE,2015,36855,26883,N FRANCISCO AVE & W EASTWOOD AVE,N SACRAMENTO AVE & W EASTWOOD AVE,N FRANCISCO AVE & W WILSON AVE,N SACRAMENTO AVE & W WILSON AVE,41.96564243800003,-87.70104877099999,census,41.965626359000055,-87.70349286299995,census,41.9647576,-87.7010149,google,41.9647339,-87.7034506,google
27,Alley Resurfacing Menu,N FRANCISCO AVE & W FULTON ST & N SACRAMENTO BLVD & W WALNUT ST,2013,66426,21984,N FRANCISCO AVE & W FULTON ST,N SACRAMENTO BLVD & W FULTON ST,N FRANCISCO AVE & W WALNUT ST,N SACRAMENTO BLVD & W WALNUT ST,41.88651095600005,-87.69889411199995,census,41.88648281700006,-87.70135830299995,census,41.8854768,-87.6988543,google,41.88545774500005,-87.70132614399995,census
27,Alley Resurfacing Menu,W GRAND AVE & N ALBANY AVE & W CHICAGO AVE & N SACRAMENTO BLVD E,2017,6419.07,22165,N ALBANY AVE & W GRAND AVE,N SACRAMENTO BLVD E & W GRAND AVE,N ALBANY AVE & W CHICAGO AVE,N SACRAMENTO BLVD E & W CHICAGO AVE,41.8973257,-87.7041639,google,41.89684608600004,-87.70294615799997,census,41.8955787,-87.7038213,google,41.895595901000036,-87.70220247899994,census
27,Alley Resurface Menu,W HURON ST & W MORGAN ST & N MILWAUKEE AV & N SANGAMON ST,2010,13500,21860,N MILWAUKEE AV & W HURON ST,N SANGAMON ST & W HURON ST,N MILWAUKEE AV & W MORGAN ST,N SANGAMON ST & W MORGAN ST,41.89440199500007,-87.65256088999996,census,41.89503713700003,-87.65113784999994,census,41.8946997,-87.653023,google,41.68360714200003,-87.64696520699994,census
27,Alley Resurface Menu,W CHICAGO AV & W SUPERIOR ST & N PEORIA ST & N SANGAMON ST,2005,6111,21587,N PEORIA ST & W CHICAGO AV,N SANGAMON ST & W CHICAGO AV,N PEORIA ST & W SUPERIOR ST,N SANGAMON ST & W SUPERIOR ST,41.8963475,-87.6497911,google,41.89632350100004,-87.65184132999997,census,41.8897688,-87.6499225,google,41.895499424000036,-87.65114990999996,census
35,Alley Speed Hump Menu,W FULLERTON AV & W ALTGELD ST & N SPAULDING AV & N SAWYER AV,2008,1575,28262,N SPAULDING AV & W FULLERTON AV,N SAWYER AV & W FULLERTON AV,N SPAULDING AV & W ALTGELD ST,N SAWYER AV & W ALTGELD ST,41.9247263,-87.7104506,google,41.92469988600004,-87.70923326199994,census,41.9265033,-87.7107997,google,41.92652089500007,-87.70934179899996,census
26,Alley Speed Hump Menu,N SPAULDING AV & N SAWYER AV & W PALMER & W BELDEN AV,2005,3500,20921,N SPAULDING AV & W PALMER,N SAWYER AV & W PALMER,N SPAULDING AV & W BELDEN AV,N SAWYER AV & W BELDEN AV,41.92102168900004,-87.71036284999997,census,41.921037768000076,-87.70904030799994,census,41.9228606,-87.7104079,google,41.92287083700006,-87.70909658599999,census
26,Alley Speed Hump Menu,N KEDZIE AV & N SAWYER AV & W WABANSIA AV & W BLOOMINGDALE AV,2006,1500,20952,N KEDZIE AV & W WABANSIA AV,N SAWYER AV & W WABANSIA AV,N KEDZIE AV & W BLOOMINGDALE AV,N SAWYER AV & W BLOOMINGDALE AV,41.9119282,-87.7068572,google,41.911920664000036,-87.70849360299997,census,41.9137114,-87.7067677,google,41.91363715600005,-87.70854586099995,census
39,Alley Speed Hump Menu,N KEDZIE AV & N SAWYER AV & W ARGYLE ST & W CARMEN AV,2006,1000,31349,N KEDZIE AV & W ARGYLE ST,N SAWYER AV & W ARGYLE ST,N KEDZIE AV & W CARMEN AV,N SAWYER AV & W CARMEN AV,41.972089,-87.7085665,google,41.97208229800003,-87.70980006599996,census,41.9739221,-87.7086057,google,41.97390732700006,-87.70984830499998,census
26,Alley Speed Hump Menu,N SPAULDING AV & N SAWYER AV & W DICKENS AV & W PALMER,2005,3500,20911,N SPAULDING AV & W DICKENS AV,N SAWYER AV & W DICKENS AV,N SPAULDING AV & W PALMER,N SAWYER AV & W PALMER,41.91919264000006,-87.71030255199997,census,41.91920470000008,-87.70898000899996,census,41.9210242,-87.7103569,google,41.921037768000076,-87.70904030799994,census
26,Alley Resurface Menu,W BLOOMINGDALE AV & W WABANSIA AV & N KEDZIE AV & N SAWYER AV,2005,22175,20903,N KEDZIE AV & W BLOOMINGDALE AV,N SAWYER AV & W BLOOMINGDALE AV,N KEDZIE AV & W WABANSIA AV,N SAWYER AV & W WABANSIA AV,41.9137114,-87.7067677,google,41.91363715600005,-87.70854586099995,census,41.9119282,-87.7068572,google,41.911920664000036,-87.70849360299997,census
26,Alley Speed Hump Menu,W NORTH AV & W WABANSIA AV & N KEDZIE AV & N SAWYER AV,2006,500,20953,N KEDZIE AV & W NORTH AV,N SAWYER AV & W NORTH AV,N KEDZIE AV & W WABANSIA AV,N SAWYER AV & W WABANSIA AV,41.9101879,-87.7067989,google,41.91012779400006,-87.70843732399999,census,41.9119282,-87.7068572,google,41.911920664000036,-87.70849360299997,census
35,Alley Resurfacing Menu,N SAWYER AVE & N KEDZIE AVE & W WRIGHTWOOD AVE & N MILWAUKEE AVE,2013,4770,28514,N SAWYER AVE & W WRIGHTWOOD AVE,N KEDZIE AVE & W WRIGHTWOOD AVE,N MILWAUKEE AVE & W WRIGHTWOOD AVE,N SAWYER AVE & N MILWAUKEE AVE,41.92834994300006,-87.70939003799998,census,41.9520984,-87.7079571,google,41.9480062,-87.7384381,google,41.9302314,-87.7093023,google
35,Alley Resurfacing Menu,N SPAULDING AVE & W FULLERTON AVE & W ALTGELD ST & N SAWYER AVE,2019,44917.58,28747,N SPAULDING AVE & W FULLERTON AVE,N SAWYER AVE & W FULLERTON AVE,N SPAULDING AVE & W ALTGELD ST,N SAWYER AVE & W ALTGELD ST,41.9247263,-87.7104506,google,41.92469988600004,-87.70923326199994,census,41.9265033,-87.7107997,google,41.92652089500007,-87.70934179899996,census
26,Alley Resurfacing Menu,N KEDZIE AVE & W WABANSIA AVE & W BLOOMINGDALE AVE & N SAWYER AVE,2021,48362.92,21537,N KEDZIE AVE & W WABANSIA AVE,N SAWYER AVE & W WABANSIA AVE,N KEDZIE AVE & W BLOOMINGDALE AVE,N SAWYER AVE & W BLOOMINGDALE AVE,41.9119282,-87.7068572,google,41.911920664000036,-87.70849360299997,census,41.91371755400007,-87.70677711099995,census,41.91363715600005,-87.70854586099995,census
1,Alley Resurfacing Menu,W ARMITAGE AVE & N KEDZIE AVE & N SAWYER AVE & W CORTLAND ST,2019,26272.465,40253,N KEDZIE AVE & W ARMITAGE AVE,N SAWYER AVE & W ARMITAGE AVE,N KEDZIE AVE & W CORTLAND ST,N SAWYER AVE & W CORTLAND ST,41.91740379000004,-87.70690574699995,census,41.91737967100005,-87.70891971099996,census,41.91557876100006,-87.70684946899996,census,41.9155587,-87.708572,google
35,Pavement Markings Menu,W WELLINGTON AVE & N KEDZIE AVE & N SAWYER AVE & W GEORGE ST,2022,3900,28952,N KEDZIE AVE & W WELLINGTON AVE,N SAWYER AVE & W WELLINGTON AVE,N KEDZIE AVE & W GEORGE ST,N SAWYER AVE & W GEORGE ST,41.935708,-87.7075331,google,41.935698298000034,-87.70873479599999,census,41.9338845,-87.7074846,google,41.9338835,-87.708687,google
38,Alley Speed Hump Menu,N NEWLAND AV & N SAYRE AV & W IRVING PARK RD & W BYRON ST,2006,1000,30575,N NEWLAND AV & W IRVING PARK RD,N SAYRE AV & W IRVING PARK RD,N NEWLAND AV & W BYRON ST,N SAYRE AV & W BYRON ST,41.9527407,-87.7999196,google,41.9527423,-87.8011281,google,41.95086935200004,-87.79984152299994,census,41.95084925300006,-87.80105552899994,census
29,Alley Resurfacing Menu,N NORDICA AVE & W PALMER ST & N SAYRE AVE & W DICKENS AVE,2016,34602.47,23457,N NORDICA AVE & W PALMER ST,N SAYRE AVE & W PALMER ST,N NORDICA AVE & W DICKENS AVE,N SAYRE AVE & W DICKENS AVE,41.91988808100007,-87.80245444999997,census,41.919904160000044,-87.80062540099999,census,41.91805903200003,-87.80239817099994,census,41.9180762,-87.8005548,google
41,Alley Speed Hump Menu,N NEW ENGLAND AVE & N SAYRE AVE & W GREGORY ST & W HIGGINS AVE,2012,2800,33090,N NEW ENGLAND AVE & W GREGORY ST,N SAYRE AVE & W GREGORY ST,N NEW ENGLAND AVE & W HIGGINS AVE,N SAYRE AVE & W HIGGINS AVE,41.98197524100004,-87.79877223299997,census,41.98195916100008,-87.80113592699996,census,41.979358294000065,-87.79880439199997,census,41.9798298,-87.8010108,google
41,Alley Speed Hump Menu,N NEWLAND AVE & N SAYRE AVE & W GREGORY ST & W HIGGINS AVE,2012,2100,33089,N NEWLAND AVE & W GREGORY ST,N SAYRE AVE & W GREGORY ST,N NEWLAND AVE & W HIGGINS AVE,N SAYRE AVE & W HIGGINS AVE,41.98196720100003,-87.79995809999997,census,41.98195916100008,-87.80113592699996,census,41.9796176,-87.7999902,google,41.9798298,-87.8010108,google
36,Alley Resurfacing Menu,W DICKENS AVE & N NEWLAND AVE & N SAYRE AVE & W PALMER ST,2022,16751.165,42691,N NEWLAND AVE & W DICKENS AVE,N SAYRE AVE & W DICKENS AVE,N NEWLAND AVE & W PALMER ST,N SAYRE AVE & W PALMER ST,41.918095211000036,-87.79873203399995,census,41.91807913100007,-87.80056510299994,census,41.91989612000003,-87.79881645199998,census,41.9199082,-87.8006196,google
27,Alley Resurfacing Menu,N CLYBOURN AVE & N SCHICK PL & W GOETHE ST & N CLEVELAND AVE,2014,8512,22019,N CLYBOURN AVE & W GOETHE ST,N SCHICK PL & W GOETHE ST,N CLEVELAND AVE & W GOETHE ST,N SCHICK PL & N CLYBOURN AVE,41.9213802,-87.6640548,google,41.9057209,-87.6345374,google,41.905086855000036,-87.64083889899996,census,41.90520745200007,-87.64156649799997,census
43,Alley Resurface Menu,N HUDSON AV & N SEDGWICK ST & W NORTH AV & W EUGENIE ST,2010,6637,34606,N HUDSON AV & W NORTH AV,N SEDGWICK ST & W NORTH AV,N HUDSON AV & W EUGENIE ST,N SEDGWICK ST & W EUGENIE ST,41.911036,-87.6398103,google,41.91117296500005,-87.63859178199993,census,41.912877397000045,-87.63985804599997,census,41.91282111900006,-87.63863599999996,census
27,Alley Resurfacing Menu,N CLYBOURN AVE & W DIVISION ST & N SEDGWICK ST & W GOETHE ST,2016,764.18,22112,N CLYBOURN AVE & W DIVISION ST,N SEDGWICK ST & W DIVISION ST,N CLYBOURN AVE & W GOETHE ST,N SEDGWICK ST & W GOETHE ST,41.90377637200004,-87.63954851499994,census,41.903779,-87.6383876,google,41.9213802,-87.6640548,google,41.9056522,-87.6384313,google
43,Alley Resurfacing Menu,W SCOTT ST & N WELLS ST & W GOETHE ST & N SEDGWICK ST,2013,16547,34823,N WELLS ST & W SCOTT ST,N SEDGWICK ST & W SCOTT ST,N WELLS ST & W GOETHE ST,N SEDGWICK ST & W GOETHE ST,41.904950179000025,-87.63451561599999,census,41.90488988100003,-87.63839480699994,census,41.90573003700007,-87.63453973499998,census,41.9056522,-87.6384313,google
42,Alley Resurface Menu,N HUDSON AV & N SEDGWICK ST & W SUPERIOR ST & W HURON ST,2006,10981,33509,N HUDSON AV & W SUPERIOR ST,N SEDGWICK ST & W SUPERIOR ST,N HUDSON AV & W HURON ST,N SEDGWICK ST & W HURON ST,41.895519523000075,-87.64002688199997,census,41.89553560300004,-87.63855560299999,census,41.89471956600005,-87.64000678199994,census,41.894735645000026,-87.63853952299996,census
42,Alley Resurfacing Menu,W CHICAGO AVE & N ORLEANS ST & W SUPERIOR ST & N SEDGWICK ST,2015,29621,34019,N ORLEANS ST & W CHICAGO AVE,N SEDGWICK ST & W CHICAGO AVE,N ORLEANS ST & W SUPERIOR ST,N SEDGWICK ST & W SUPERIOR ST,41.896552635000035,-87.63716874199997,census,41.89653655500007,-87.63857570199997,census,41.89555570200008,-87.63714462199994,census,41.89553560300004,-87.63855560299999,census
50,Alley Speed Hump Menu,W DEVON AV & N HOYNE AV & N SEELEY AV & W ARTHUR AV,2005,5250,39762,N HOYNE AV & W DEVON AV,N SEELEY AV & W DEVON AV,N HOYNE AV & W ARTHUR AV,N SEELEY AV & W ARTHUR AV,41.9978541,-87.6825839,google,41.99787791500006,-87.68138750199995,census,41.9996491,-87.6826172,google,41.999690884000074,-87.68141162199998,census
50,Alley Speed Hump Menu,N RIDGE AV & N SEELEY AV & W PRATT AV & W FARWELL AV,2006,500,39789,N RIDGE AV & W PRATT AV,N SEELEY AV & W PRATT AV,N RIDGE AV & W FARWELL AV,N SEELEY AV & W FARWELL AV,42.005206170000065,-87.68016947699994,census,42.005186070000036,-87.68170105399997,census,42.00643625500004,-87.68073628099995,census,42.006408116000046,-87.68224775799996,census
47,Alley Speed Hump Menu,N DAMEN AV & N SEELEY AV & W LELAND AV & W GIDDINGS ST,2005,2625,37283,N DAMEN AV & W LELAND AV,N SEELEY AV & W LELAND AV,N DAMEN AV & W GIDDINGS ST,N SEELEY AV & W GIDDINGS ST,41.966920763000076,-87.67913234599996,census,41.96689664300004,-87.68074833999998,census,41.96785,-87.6791601,google,41.96781,-87.6807755,google
47,Alley Speed Hump Menu,N DAMEN AV & N SEELEY AV & W EASTWOOD AV & W LELAND AV,2005,2625,37287,N DAMEN AV & W EASTWOOD AV,N SEELEY AV & W EASTWOOD AV,N DAMEN AV & W LELAND AV,N SEELEY AV & W LELAND AV,41.96600824800004,-87.67910420599998,census,41.965988149000054,-87.68072020099999,census,41.966920763000076,-87.67913234599996,census,41.96689664300004,-87.68074833999998,census
40,Concrete Alley Menu,N HOYNE AV & W HOOD AV & W NORWOOD ST & N SEELEY AV,2009,51000,32224,N HOYNE AV & W HOOD AV,N SEELEY AV & W HOOD AV,N HOYNE AV & W NORWOOD ST,N SEELEY AV & W NORWOOD ST,41.9930396,-87.68235,google,41.993070130000035,-87.68112218999994,census,41.9918403,-87.6823129,google,41.991868184000054,-87.68109003099994,census
50,Alley Speed Hump Menu,W ARTHUR AV & W WARREN AV & N HOYNE AV & N SEELEY AV,2007,2000,39805,N HOYNE AV & W ARTHUR AV,N SEELEY AV & W ARTHUR AV,N HOYNE AV & W WARREN AV,N SEELEY AV & W WARREN AV,41.9996491,-87.6826172,google,41.999690884000074,-87.68141162199998,census,41.8821965,-87.6790923,google,41.9705491,-87.6804572,google
47,Alley Resurfacing Menu,W LAWRENCE AVE & N DAMEN AVE & W AINSLIE ST & N SEELEY AVE,2017,34143.96,37994,N DAMEN AVE & W LAWRENCE AVE,N SEELEY AVE & W LAWRENCE AVE,N DAMEN AVE & W AINSLIE ST,N SEELEY AVE & W AINSLIE ST,41.9687574,-87.6791738,google,41.968741772000044,-87.68040664999995,census,41.9705705,-87.6792375,google,41.97055876100006,-87.68046694799995,census
49,Alley Resurfacing Menu,N DAMEN AVE & W FARGO AVE & W BIRCHWOOD AVE & N SEELEY AVE,2020,14952.43,43541,N DAMEN AVE & W FARGO AVE,N SEELEY AVE & W FARGO AVE,N DAMEN AVE & W BIRCHWOOD AVE,N SEELEY AVE & W BIRCHWOOD AVE,42.0166346,-87.6804619,google,42.01647793400008,-87.68165683499996,census,42.0179441,-87.6804352,google,42.01793715300005,-87.68164075499999,census
47,Alley Resurfacing Menu,N DAMEN AVE & W GRACE ST & N SEELEY AVE & W BYRON ST,2019,41771.05,38115,N DAMEN AVE & W GRACE ST,N SEELEY AVE & W GRACE ST,N DAMEN AVE & W BYRON ST,N SEELEY AVE & W BYRON ST,41.9505032,-87.6786568,google,41.95049550300007,-87.67986396499998,census,41.9523317,-87.6787062,google,41.952320532000044,-87.67991220399995,census
50,Alley Speed Hump Menu,W ARTHUR AVE & W DEVON AVE & N DAMEN AVE & N SEELEY AVE,2011,1100,39869,N DAMEN AVE & W ARTHUR AVE,N SEELEY AVE & W ARTHUR AVE,N DAMEN AVE & W DEVON AVE,N SEELEY AVE & W DEVON AVE,41.999696900000004,-87.680186,google,41.999690884000074,-87.68141162199998,census,41.9978874,-87.6801265,google,41.99787791500006,-87.68138750199995,census
47,Alley Resurfacing Menu,W WILSON AVE & N DAMEN AVE & W EASTWOOD AVE & N SEELEY AVE,2016,36522.73,37911,N DAMEN AVE & W WILSON AVE,N SEELEY AVE & W WILSON AVE,N DAMEN AVE & W EASTWOOD AVE,N SEELEY AVE & W EASTWOOD AVE,41.96509975400005,-87.67908008699999,census,41.96507563400007,-87.68069608199994,census,41.9660056,-87.6791075,google,41.965988149000054,-87.68072020099999,census
49,Alley Resurfacing Menu,W BIRCHWOOD AVE & N HOYNE AVE & N SEELEY AVE & W FARGO AVE,2022,29439.1,43562,N HOYNE AVE & W BIRCHWOOD AVE,N SEELEY AVE & W BIRCHWOOD AVE,N HOYNE AVE & W FARGO AVE,N SEELEY AVE & W FARGO AVE,42.0179438,-87.6829849,google,42.01793715300005,-87.68164075499999,census,42.0164774,-87.682995,google,42.01647793400008,-87.68165683499996,census
49,Alley Resurfacing Menu,W JARVIS AVE & N HOYNE AVE & N SEELEY AVE & W FARGO AVE,2020,19416.92,39661,N HOYNE AVE & W JARVIS AVE,N SEELEY AVE & W JARVIS AVE,N HOYNE AVE & W FARGO AVE,N SEELEY AVE & W FARGO AVE,42.0151357,-87.6830078,google,42.015131272000076,-87.68166487499997,census,42.0164774,-87.682995,google,42.01647793400008,-87.68165683499996,census
32,Alley Resurfacing Menu,W WELLINGTON AVE & N DAMEN AVE & W GEORGE ST & N SEELEY AVE,2018,7871,26317,N DAMEN AVE & W WELLINGTON AVE,N SEELEY AVE & W WELLINGTON AVE,N DAMEN AVE & W GEORGE ST,N SEELEY AVE & W GEORGE ST,41.9359213,-87.6782341,google,41.93591939100003,-87.67945393699995,census,41.934110442000076,-87.67817561199996,census,41.93409436300004,-87.67939765799997,census
40,Alley Resurfacing Menu,W NORWOOD ST & N HOYNE AVE & N SEELEY AVE & W HOOD AVE,2022,6576.85,42917,N HOYNE AVE & W NORWOOD ST,N SEELEY AVE & W NORWOOD ST,N HOYNE AVE & W HOOD AVE,N SEELEY AVE & W HOOD AVE,41.99184406400008,-87.68232011599997,census,41.991868184000054,-87.68109003099994,census,41.9930396,-87.68235,google,41.993070130000035,-87.68112218999994,census
47,Concrete Alley Menu,N DAMEN AVE & W EASTWOOD AVE & W LELAND AVE & N SEELEY AVE,2021,53480.2,38203,N DAMEN AVE & W EASTWOOD AVE,N SEELEY AVE & W EASTWOOD AVE,N DAMEN AVE & W LELAND AVE,N SEELEY AVE & W LELAND AVE,41.96600824800004,-87.67910420599998,census,41.965988149000054,-87.68072020099999,census,41.966920763000076,-87.67913234599996,census,41.96689664300004,-87.68074833999998,census
47,Alley Resurface Menu,N DAMEN AVE & N SEELEY AVE & W SUNNYSIDE AVE & W MONTROSE AVE,2011,22844,37621,N DAMEN AVE & W SUNNYSIDE AVE,N SEELEY AVE & W SUNNYSIDE AVE,N DAMEN AVE & W MONTROSE AVE,N SEELEY AVE & W MONTROSE AVE,41.963274725000076,-87.67902782899995,census,41.96325462500005,-87.68063578399995,census,41.96146175600006,-87.67895547099994,census,41.96143763600003,-87.680595584999935,census
40,Alley Speed Hump Menu,N DAMEN AVE & W PETERSON AVE & W NORWOOD ST & N SEELEY AVE,2013,700,32374,N DAMEN AVE & W PETERSON AVE,N SEELEY AVE & W PETERSON AVE,N DAMEN AVE & W NORWOOD ST,N SEELEY AVE & W NORWOOD ST,41.990678297000045,-87.67982778599998,census,41.989865,-87.7458979,google,41.99188828300004,-87.67985994499998,census,41.991868184000054,-87.68109003099994,census
32,Alley Resurfacing Menu,N DAMEN AVE & W CORNELIA AVE & N SEELEY AVE & W ROSCOE ST,2016,28246.58,26218,N DAMEN AVE & W CORNELIA AVE,N SEELEY AVE & W CORNELIA AVE,N DAMEN AVE & W ROSCOE ST,N SEELEY AVE & W ROSCOE ST,41.9450285,-87.6785032,google,41.945028456000045,-87.67971120899995,census,41.9432191,-87.6784504,google,41.9432009,-87.6796724,google
32,Alley Resurfacing Menu (1-1),W ROSCOE ST & W SCHOOL ST & N DAMEN AVE & N SEELEY AVE,2016,30796.25,26211,N DAMEN AVE & W ROSCOE ST,N SEELEY AVE & W ROSCOE ST,N DAMEN AVE & W SCHOOL ST,N SEELEY AVE & W SCHOOL ST,41.94321950700004,-87.67845298499998,census,41.9432009,-87.6796724,google,41.9414016,-87.6784108,google,41.941382418000046,-87.67961071199994,census
44,Alley Resurfacing Menu,N CLIFTON AVE & W BARRY AVE & N SEMINARY AVE & W BELMONT AVE,2016,18478.37,35777,N CLIFTON AVE & W BARRY AVE,N SEMINARY AVE & W BARRY AVE,N CLIFTON AVE & W BELMONT AVE,N SEMINARY AVE & W BELMONT AVE,41.93803787200005,-87.65768624699996,census,41.938057971000035,-87.65647224099996,census,41.93985888100008,-87.65775056499996,census,41.939874961000044,-87.65653655899996,census
44,Alley Resurfacing Menu (1-1),W NEWPORT AVE & N RACINE AVE & W CORNELIA AVE & N SEMINARY AVE,2018,23116.295,43133,N RACINE AVE & W NEWPORT AVE,N SEMINARY AVE & W NEWPORT AVE,N RACINE AVE & W CORNELIA AVE,N SEMINARY AVE & W CORNELIA AVE,41.94440537400004,-87.65909722699996,census,41.94444557200006,-87.65666921499997,census,41.9453258,-87.6591202,google,41.94535406700004,-87.65669735399996,census
44,Alley Resurfacing Menu,N SHEFFIELD AVE & W OAKDALE AVE & W GEORGE ST & N SEMINARY AVE,2021,27977.69,35945,N SHEFFIELD AVE & W OAKDALE AVE,N SEMINARY AVE & W OAKDALE AVE,N SHEFFIELD AVE & W GEORGE ST,N SEMINARY AVE & W GEORGE ST,41.93536062700008,-87.65394775099998,census,41.93531640800006,-87.65637978299998,census,41.93445615200005,-87.65391961199998,census,41.93441595300004,-87.65634762399998,census
44,Alley Resurfacing Menu,N SHEFFIELD AVE & W WOLFRAM ST & W GEORGE ST & N SEMINARY AVE,2021,14166.11,43229,N SHEFFIELD AVE & W WOLFRAM ST,N SEMINARY AVE & W WOLFRAM ST,N SHEFFIELD AVE & W GEORGE ST,N SEMINARY AVE & W GEORGE ST,41.933547658000066,-87.65388745299998,census,41.9334908,-87.656312,google,41.93445615200005,-87.65391961199998,census,41.93441595300004,-87.65634762399998,census
43,Alley Resurfacing Menu (1-1),W ALTGELD ST & N SHEFFIELD AVE & N SEMINARY AVE & W LILL AVE,2020,11507.195,43056,N SHEFFIELD AVE & W ALTGELD ST,N SEMINARY AVE & W ALTGELD ST,N SHEFFIELD AVE & W LILL AVE,N SEMINARY AVE & W LILL AVE,41.92719623600004,-87.65366635899994,census,41.927152017000026,-87.65609035099999,census,41.9280917,-87.6537055,google,41.92806051200006,-87.65612250999999,census
44,Alley Resurfacing Menu,W GEORGE ST & N RACINE AVE & N SEMINARY AVE & W OAKDALE AVE,2021,29857.23,35946,N RACINE AVE & W GEORGE ST,N SEMINARY AVE & W GEORGE ST,N RACINE AVE & W OAKDALE AVE,N SEMINARY AVE & W OAKDALE AVE,41.934379775000025,-87.65877563599997,census,41.93441595300004,-87.65634762399998,census,41.93528022900006,-87.65880377499997,census,41.93531640800006,-87.65637978299998,census
44,Alley Resurfacing Menu (1-1),N KENMORE AVE & W SCHOOL ST & N SEMINARY AVE & W ROSCOE ST,2019,13767.885,43161,N KENMORE AVE & W SCHOOL ST,N SEMINARY AVE & W SCHOOL ST,N KENMORE AVE & W ROSCOE ST,N SEMINARY AVE & W ROSCOE ST,41.94172812900007,-87.65537883099995,census,41.94170802900004,-87.65658881699994,census,41.94355315700005,-87.65543108999998,census,41.94353305800007,-87.65664107599997,census
44,Alley Resurfacing Menu,W ROSCOE ST & N CLIFTON AVE & W SCHOOL ST & N SEMINARY AVE,2015,12492,35702,N CLIFTON AVE & W ROSCOE ST,N SEMINARY AVE & W ROSCOE ST,N CLIFTON AVE & W SCHOOL ST,N SEMINARY AVE & W SCHOOL ST,41.94351295900003,-87.65785508199997,census,41.94353305800007,-87.65664107599997,census,41.94168793000006,-87.65779880299993,census,41.94170802900004,-87.65658881699994,census
43,Alley Resurfacing Menu,W DIVERSEY PKWY & N LINCOLN AVE & W SCHUBERT AVE & N SEMINARY AVE,2016,60671.64,34987,N LINCOLN AVE & W DIVERSEY PKWY,N SEMINARY AVE & W DIVERSEY PKWY,N LINCOLN AVE & W SCHUBERT AVE,N SEMINARY AVE & W SCHUBERT AVE,41.932556,-87.6587002,google,41.93260700400003,-87.65584513799996,census,41.9308132,-87.6562977,google,41.930765896000025,-87.65619888799995,census
43,Alley Resurfacing Menu,N CLIFTON AVE & W DICKENS AVE & W WEBSTER AVE & N SEMINARY AVE,2022,18228.34,43095,N CLIFTON AVE & W DICKENS AVE,N SEMINARY AVE & W DICKENS AVE,N CLIFTON AVE & W WEBSTER AVE,N SEMINARY AVE & W WEBSTER AVE,41.91986798100004,-87.65706316399996,census,41.91988808100007,-87.65585317799997,census,41.92168095000005,-87.65712346199996,census,41.92170105000008,-87.65591347599997,census
