ward,item,location,cost
31,Sidewalk Menu (2022),5301 W WRIGHTWOOD AVE; N LOCKWOOD AVE &  W WRIGHTWOOD AVE,"$17,889.97"
31,Sidewalk Menu (2022),ON N LOCKWOOD AVE FROM W GEORGE ST  (2900 N) TO W OAKDALE AVE  (2930 N); 5259 W OAKDALE AVE,"$7,442.80"
31,Sidewalk Menu (2022),ON W DEMING PL FROM N LAVERGNE AVE  (5000 W) TO N LECLAIRE AVE  (5100 W),"$77,928.62"
31,Sidewalk Menu (2022),W WRIGHTWOOD AVE &  N TRIPP AVE,"$34,883.52"
31,Speed Indicator Signs (2022),3450 N LARAMIE AVE; 3451 N LARAMIE AVE; N LARAMIE AVE &  W CORNELIA AVE,"$18,578.41"
31,Street Light Upgrade Menu (2022),2414 N LOTUS AVE; 2434 N LOTUS AVE; 2458 N LOTUS AVE,"$1,500.00"
31,Street Light Upgrade Menu (2022),2431 N LOTUS AVE; 2457 N LOTUS AVE; 2415 N LOTUS AVE,"$1,500.00"
31,Street Light Upgrade Menu (2022),2815 N LONG AVE; 2821 N LONG AVE; 2825 N LONG AVE; 2845 N LONG AVE,"$2,000.00"
31,Street Light Upgrade Menu (2022),2911 N LONG AVE; 2923-2925 N LONG AVE; 2959 N LONG AVE,"$1,500.00"
31,Street Light Upgrade Menu (2022),3023 N KEATING AVE,$500.00
31,Street Light Upgrade Menu (2022),4947 W BARRY AVE; 4923 W BARRY AVE,"$1,000.00"
31,Street Light Upgrade Menu (2022),5336 W DIVERSEY AVE,$500.00
31,Street Light Upgrade Menu (2022),5400 W SCHUBERT AVE; 5418 W SCHUBERT AVE; 5435 W SCHUBERT AVE; 5456 W SCHUBERT AVE; 5428 W SCHUBERT AVE,"$2,500.00"
31,Street Light Upgrade Menu (2022),5434 W FULLERTON AVE,$500.00
31,Street Light Upgrade Menu (2022),5503 W DRUMMOND PL; 5521 W DRUMMOND PL; 5539 W DRUMMOND PL; 5555 W DRUMMOND PL,"$2,000.00"
31,Street Light Upgrade Menu (2022),5519 W SCHUBERT AVE; 5537 W SCHUBERT AVE,"$1,000.00"
31,Street Resurfacing Menu (2022),4552 W GEORGE ST,"$49,705.08"
31,Street Resurfacing Menu (2022),5200 W SCHOOL ST; ON W SCHOOL ST FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$56,116.95"
31,Street Resurfacing Menu (2022),ON N KARLOV AVE FROM W NELSON ST  (3030 N) TO W BELMONT AVE  (3200 N),"$72,676.35"
31,Street Resurfacing Menu (2022),ON N KENOSHA AVE FROM W GEORGE ST  (2900 N) TO W WELLINGTON AVE  (3000 N),"$61,197.37"
31,Street Resurfacing Menu (2022),ON N LAVERGNE AVE FROM W EDDY ST  (3530 N) TO W ADDISON ST  (3600 N),"$19,439.08"
31,Street Resurfacing Menu (2022),ON N LAVERGNE AVE FROM W WELLINGTON AVE  (3000 N) TO W NELSON ST  (3030 N),"$24,199.15"
31,Street Resurfacing Menu (2022),ON N LOCKWOOD AVE FROM W SCHUBERT AVE  (2700 N) TO W PARKER AVE  (2730 N),"$28,894.42"
31,Street Resurfacing Menu (2022),ON W BARRY AVE FROM N CICERO AVE  (4800 W) TO N LAMON AVE  (4900 W),"$30,743.90"
31,Street Resurfacing Menu (2022),ON W BARRY AVE FROM N KILBOURN AVE  (4500 W) TO N KOLMAR AVE  (4540 W),"$25,164.24"
31,Street Resurfacing Menu (2022),ON W BARRY AVE FROM N PULASKI RD  (4000 W) TO N TRIPP AVE  (4200 W),"$123,369.92"
31,Street Resurfacing Menu (2022),ON W FLETCHER ST FROM N KARLOV AVE  (4100 W) TO N TRIPP AVE  (4200 W),"$75,448.49"
31,Street Resurfacing Menu (2022),ON W NELSON ST FROM N CICERO AVE  (4800 W) TO N LAMON AVE  (4900 W),"$56,484.04"
31,Street Resurfacing Menu (2022),ON W PARKER AVE FROM N LAMON AVE  (4900 W) TO N LAVERGNE AVE  (5000 W),"$57,083.42"
31,Street Resurfacing Menu (2022),ON W SCHUBERT AVE FROM N CICERO AVE  (4800 W) TO N LAMON AVE  (4900 W),"$49,880.22"
31,Street Resurfacing Menu (2022),ON W SCHUBERT AVE FROM N LAVERGNE AVE  (5000 W) TO N LECLAIRE AVE  (5100 W),"$59,161.82"
31,Street Resurfacing Menu (2022),ON W WELLINGTON AVE FROM N KARLOV AVE  (4100 W) TO N KEARSARGE AVE  (4200 W),"$63,901.83"
31,Street Speed Hump Menu (2022),ON W ROSCOE ST FROM N LAMON AVE  (4900 W) TO N LOCKWOOD AVE  (5300 W),"$18,800.00"
31,Street Speed Hump Replacement (2022),4552 W GEORGE ST,$0.00
31,Street Speed Hump Replacement (2022),ON N KENOSHA AVE FROM W GEORGE ST  (2900 N) TO W WELLINGTON AVE  (3000 N),$0.00
31,Street Speed Hump Replacement (2022),ON N LAVERGNE AVE FROM W WELLINGTON AVE  (3000 N) TO W NELSON ST  (3030 N),$0.00
31,Street Speed Hump Replacement (2022),ON N LOCKWOOD AVE FROM W SCHUBERT AVE  (2700 N) TO W PARKER AVE  (2730 N),$0.00
31,Street Speed Hump Replacement (2022),ON W BARRY AVE FROM N PULASKI RD  (4000 W) TO N TRIPP AVE  (4200 W),$0.00
31,Street Speed Hump Replacement (2022),ON W FLETCHER ST FROM N KARLOV AVE  (4100 W) TO N TRIPP AVE  (4200 W),$0.00
31,Street Speed Hump Replacement (2022),ON W NELSON ST FROM N CICERO AVE  (4800 W) TO N LAMON AVE  (4900 W),$0.00
31,Street Speed Hump Replacement (2022),ON W PARKER AVE FROM N LAMON AVE  (4900 W) TO N LAVERGNE AVE  (5000 W),$0.00
31,Street Speed Hump Replacement (2022),ON W SCHUBERT AVE FROM N LAVERGNE AVE  (5000 W) TO N LECLAIRE AVE  (5100 W),$0.00
31,Street Speed Hump Replacement (2022),ON W WELLINGTON AVE FROM N KARLOV AVE  (4100 W) TO N KEARSARGE AVE  (4200 W),$0.00
32,ADA - Alley Resurfacing Menu (2022),W FLETCHER ST &  N SOUTHPORT AVE&N GREENVIEW AVE &  W BARRY AVE,"$14,490.00"
32,Alley Apron Menu (2022),1612 W WABANSIA AVE,"$20,230.51"
32,Alley Apron Menu (2022),1709 N PAULINA ST,"$12,958.47"
32,Alley Apron Menu (2022),1945 W SCHOOL ST,"$16,895.61"
32,Alley Resurfacing Menu (2022),N ASHLAND AVE &  W ALTGELD ST&W WRIGHTWOOD AVE &  N MARSHFIELD AVE,"$47,412.91"
32,Alley Resurfacing Menu (2022),N DAMEN AVE &  W DICKENS AVE&W CHARLESTON ST &  N HOYNE AVE,"$13,240.42"
32,Alley Resurfacing Menu (2022),N SEELEY AVE &  N AVONDALE AVE&W WEBSTER AVE &  N HOYNE AVE,"$46,515.15"
32,Alley Resurfacing Menu (2022),N SOUTHPORT AVE &  W BELMONT AVE&W FLETCHER ST &  N GREENVIEW AVE,"$48,435.48"
32,Alley Resurfacing Menu (2022),W BARRY AVE &  N WOLCOTT AVE&N DAMEN AVE &  W NELSON ST,"$35,659.00"
32,Alley Resurfacing Menu (2022),W BLOOMINGDALE AVE &  N HERMITAGE AVE&N WOOD ST &  W WABANSIA AVE,"$72,490.73"
32,Alley Resurfacing Menu (2022),W BLOOMINGDALE AVE &  N WINCHESTER AVE&N DAMEN AVE &  W WABANSIA AVE,"$81,751.72"
32,Alley Resurfacing Menu (2022),W CORNELIA AVE &  N HAMILTON AVE&N LEAVITT ST &  W ROSCOE ST,"$52,169.42"
32,Alley Resurfacing Menu (2022),W DIVERSEY PKWY &  N GREENVIEW AVE&N BOSWORTH AVE &  W WRIGHTWOOD AVE,"$61,198.27"
32,Alley Resurfacing Menu (2022),W DIVERSEY PKWY &  N SOUTHPORT AVE&W SCHUBERT AVE &  N WAYNE AVE,"$19,853.23"
32,Alley Resurfacing Menu (2022),W FLETCHER ST &  N SOUTHPORT AVE&N GREENVIEW AVE &  W BARRY AVE,"$49,912.66"
32,Alley Resurfacing Menu (2022),W NELSON ST &  N LAKEWOOD AVE&N SOUTHPORT AVE &  W WELLINGTON AVE,"$31,995.61"
32,Alley Resurfacing Menu (2022),W OAKDALE AVE &  N WOLCOTT AVE&N DAMEN AVE &  W GEORGE ST,"$59,048.44"
32,Alley Resurfacing Menu (2022),W WABANSIA AVE &  N HERMITAGE AVE&N WOOD ST &  W NORTH AVE,"$5,042.89"
32,Alley Speed Hump Replacement (2022),N ASHLAND AVE &  W ALTGELD ST&W WRIGHTWOOD AVE &  N MARSHFIELD AVE,$0.00
32,Alley Speed Hump Replacement (2022),W BLOOMINGDALE AVE &  N WINCHESTER AVE&N DAMEN AVE &  W WABANSIA AVE,$0.00
32,Alley Speed Hump Replacement (2022),W CORNELIA AVE &  N HAMILTON AVE&N LEAVITT ST &  W ROSCOE ST,$0.00
32,Alley Speed Hump Replacement (2022),W WABANSIA AVE &  N HERMITAGE AVE&N WOOD ST &  W NORTH AVE,$0.00
32,Arterial Street Bump Outs Menu (2022),N DAMEN AVE &  W CHURCHILL ST,"$30,774.27"
32,Arterial Street Bump Outs Menu (2022),N WILMOT AVE &  W CORTLAND ST,"$100,000.00"
32,Curb & Gutter Menu (2022),1938 N WINCHESTER AVE,"$46,635.09"
32,Curb & Gutter Menu (2022),1942 N WOOD ST,"$32,169.81"
32,Curb & Gutter Menu (2022),3047 N CLYBOURN AVE,"$72,971.03"
32,Ehrler Park Improvements,2230 W CORTLAND ST,"$150,000.00"
32,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",W SCHUBERT AVE &  N SACRAMENTO AVE,$600.00
32,Pavement Markings Menu (2022),N DAMEN AVE &  W GEORGE ST,$594.72
32,Pavement Markings Menu (2022),N OAKLEY AVE &  N WILMOT AVE,"$1,000.00"
32,Sidewalk Menu (2022),2114 W CHARLESTON ST,"$3,756.53"
32,Street Bump Outs Menu (2022),N WILMOT AVE &  N OAKLEY AVE,"$12,331.20"
32,Street Bump Outs Menu (2022),ON W OAKDALE AVE FROM N SOUTHPORT AVE  (1400 W) TO N GREENVIEW AVE  (1500 W),"$17,531.05"
32,Street Bump Outs Menu (2022),W BARRY AVE &  N HONORE ST,"$8,260.00"
32,Street Light Residential Staggered Piggy Back Menu (2022),ON N PAULINA ST FROM W CORTLAND ST  (1900 N) TO W ARMITAGE AVE  (2000 N); ON W CORTLAND ST FROM N MARSHFIELD AVE  (1630 W) TO N HERMITAGE AVE  (1730 W),"$50,000.00"
32,Street Resurfacing Menu (2022),ON N HERMITAGE AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1800 N),"$68,140.38"
32,Street Resurfacing Menu (2022),ON N HONORE ST FROM W BLOOMINGDALE AVE  (1800 N) TO W CORTLAND ST  (1900 N); ON N HONORE ST FROM W WABANSIA AVE  (1700 N) TO W CORTLAND ST  (1900 N),"$63,859.73"
32,Street Resurfacing Menu (2022),ON N HOYNE AVE FROM W WELLINGTON AVE  (3000 N) TO W BARRY AVE  (3100 N),"$33,413.86"
32,Street Resurfacing Menu (2022),ON N WOLCOTT AVE FROM W BARRY AVE  (3100 N) TO W FLETCHER ST  (3130 N),"$24,673.94"
32,Street Resurfacing Menu (2022),ON W BLOOMINGDALE AVE FROM N WOLCOTT AVE  (1900 W) TO N WINCHESTER AVE  (1932 W),"$26,987.78"
32,Street Speed Hump Menu (2022),ON N HAMILTON AVE FROM W WEBSTER AVE  (2200 N) TO W LYNDALE ST  (2300 N),"$2,350.00"
32,Street Speed Hump Menu (2022),ON N LEAVITT ST FROM W ROSCOE ST  (3400 N) TO W CORNELIA AVE  (3500 N),"$4,700.00"
32,Street Speed Hump Menu (2022),ON N MARSHFIELD AVE FROM W BLOOMINGDALE AVE  (1799 N) TO W CORTLAND ST  (1900 N),"$2,350.00"
32,Street Speed Hump Menu (2022),ON N WOLCOTT AVE FROM W FLETCHER ST  (3130 N) TO W BELMONT AVE  (3200 N),"$2,350.00"
32,Street Speed Hump Menu (2022),ON W FLETCHER ST FROM N HONORE ST  (1820 W) TO N WOLCOTT AVE  (1900 W),"$2,350.00"
32,Street Speed Hump Menu (2022),ON W OAKDALE AVE FROM N SOUTHPORT AVE  (1400 W) TO N GREENVIEW AVE  (1500 W),"$4,700.00"
32,Street Speed Hump Menu (2022),ON W WELLINGTON AVE FROM N SOUTHPORT AVE  (1399 W) TO N GREENVIEW AVE  (1500 W),"$2,350.00"
32,Street Speed Hump Menu (2022),ON W WOLFRAM ST FROM N WOLCOTT AVE  (1900 W) TO N DAMEN AVE  (2000 W),$0.00
33,1 PTZ Camera - N Drake & W Ainslie,N DRAKE AVE &  W AINSLIE ST,"$24,776.00"
33,1 Structure at Drake Garden,4643 N DRAKE AVE,"$25,000.00"
33,Alley Resurfacing Menu (2022),4449 N WHIPPLE ST; N WHIPPLE ST &  W SUNNYSIDE AVE&W MONTROSE AVE &  N SACRAMENTO AVE,"$24,432.47"
33,Alley Resurfacing Menu (2022),N ALBANY AVE &  W BELMONT AVE&W SCHOOL ST &  N TROY ST,"$37,261.20"
33,Alley Resurfacing Menu (2022),N ALBANY AVE &  W LELAND AVE&W LAWRENCE AVE &  N TROY ST,"$16,754.70"
33,Alley Resurfacing Menu (2022),N WHIPPLE ST &  W IRVING PARK RD&W BYRON ST &  N ALBANY AVE,"$23,321.28"
33,Alley Speed Hump Menu (2022),2858 W ADDISON ST; W ADDISON ST &  N MOZART ST&N FRANCISCO AVE &  W WAVELAND AVE,"$1,400.00"
33,Alley Speed Hump Replacement (2022),N WHIPPLE ST &  W IRVING PARK RD&W BYRON ST &  N ALBANY AVE,$0.00
33,Bollard Menu (2022),2841 N WASHTENAW AVE,$623.04
33,Concrete Alley Menu (2022),4338 N ALBANY AVE; N ALBANY AVE &  W CULLOM AVE&W MONTROSE AVE &  N TROY ST,"$10,924.44"
33,Concrete Alley Menu (2022),N SAWYER AVE &  W SUNNYSIDE AVE&W WILSON AVE &  N SPAULDING AVE,"$335,000.00"
33,Concrete Alley Menu (2022),N TROY ST &  W MONTROSE AVE&W CULLOM AVE &  N KEDZIE AVE,"$88,390.14"
33,Curb & Gutter Menu (2022),4023 N MOZART ST,"$42,357.04"
33,Horner Park - Exercise Equipment (w/ $45K from 2021),2741 W MONTROSE AVE,"$30,000.00"
33,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",N ST LOUIS AVE &  W LAWRENCE AVE,$600.00
33,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",W BARRY AVE &  N KEDZIE AVE,$350.00
33,Miscellaneous CDOT Projects (2022),3501 W LAWRENCE AVE; 4801 N CENTRAL PARK AVE; 3537 W LAWRENCE AVE; 4801 N ST LOUIS AVE; 4600 N KIMBALL AVE; 3001 W IRVING PARK RD,"$15,600.00"
33,Miscellaneous CDOT Projects (2022),5000 N ALBANY AVE,$660.00
33,Miscellaneous CDOT Projects (2022),N ELSTON AVE &  N FRANCISCO AVE,"$25,000.00"
33,Nature Play Space Bateman Elementary,4220 N RICHMOND ST,"$75,000.00"
33,Sidewalk Menu (2022),2827 N SACRAMENTO AVE,"$6,136.00"
33,Sidewalk Menu (2022),3540 W LAWRENCE AVE,"$4,757.76"
33,Sidewalk Menu (2022),3737 N SAWYER AVE,"$3,472.50"
33,Sidewalk Menu (2022),3800-3820 N WHIPPLE ST,"$18,780.17"
33,Sidewalk Menu (2022),3812 N SAWYER AVE,"$5,835.10"
33,Sidewalk Menu (2022),4157 N WHIPPLE ST,"$12,048.27"
33,Sidewalk Menu (2022),4225 N FRANCISCO AVE,"$5,284.75"
33,Sidewalk Menu (2022),4519 N KIMBALL AVE,"$2,605.91"
33,Sidewalk Menu (2022),4915 N MONTICELLO AVE; 4925 N MONTICELLO AVE; 4957 N MONTICELLO AVE,"$34,082.47"
33,Sidewalk Menu (2022),4948 N KEDZIE AVE,"$12,019.01"
33,Speed Indicator Signs (2022),2747 W WILSON AVE,"$11,000.00"
33,Street Light Upgrade Menu (2022),3754 N RICHMOND ST,$500.00
33,Street Resurfacing Menu (2022),ON N ALBANY AVE FROM W ARGYLE ST  (5000 N) TO W CARMEN AVE  (5100 N),"$46,636.58"
33,Street Resurfacing Menu (2022),ON N ALBANY AVE FROM W BELLE PLAINE AVE  (4100 N) TO W CULLOM AVE  (4300 N),"$105,788.10"
33,Street Resurfacing Menu (2022),ON N TROY ST FROM W ARGYLE ST  (5000 N) TO W CARMEN AVE  (5100 N),"$48,552.66"
33,Street Resurfacing Menu (2022),ON N WHIPPLE ST FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),"$50,777.73"
33,Street Resurfacing Menu (2022),ON W HUTCHINSON ST FROM N SPAULDING AVE  (3300 W) TO N KIMBALL AVE  (3400 W),"$42,156.13"
33,Street Speed Hump Menu (2022),3200 W BERTEAU AVE; ON W BERTEAU AVE FROM N KEDZIE AVE  (3200 W) TO N SPAULDING AVE  (3300 W),"$4,700.00"
33,Street Speed Hump Menu (2022),ON N RICHMOND ST FROM W SUNNYSIDE AVE  (4500 N) TO W WILSON AVE  (4600 N); 4500 N RICHMOND ST,"$4,700.00"
33,Street Speed Hump Menu (2022),ON N SACRAMENTO AVE FROM W BELLE PLAINE AVE  (4100 N) TO W BERTEAU AVE  (4200 N),"$4,700.00"
33,Street Speed Hump Menu (2022),ON W AINSLIE ST FROM N SAWYER AVE  (3230 W) TO N SPAULDING AVE  (3300 W),"$2,350.00"
33,Street Speed Hump Menu (2022),ON W FLETCHER ST FROM N WESTERN AVE  (2400 W) TO N CAMPBELL AVE  (2500 W); 2400 W FLETCHER ST,"$2,350.00"
33,West River Park Playground Improvements,5100 N FRANCISCO AVE,"$250,000.00"
34,Alley Apron Menu (2022),10558 S PEORIA ST,"$36,512.50"
34,Alley Apron Menu (2022),1400 W 112TH PL,"$34,263.15"
34,Alley Apron Menu (2022),9901 S SANGAMON ST,"$39,965.81"
34,Alley Resurfacing Menu (2022),12100 S RACINE AVE; W 122ND ST &  S RACINE AVE&S ELIZABETH ST &  W 122ND ST,"$21,425.88"
34,Alley Resurfacing Menu (2022),S BISHOP ST &  W 122ND ST&W 123RD ST &  S LAFLIN ST; 12222 S BISHOP ST,"$54,957.75"
34,Alley Speed Hump Menu (2022),S PARNELL AVE &  W 107TH ST&W 108TH ST &  S WALLACE ST,"$2,100.00"
34,Curb & Gutter Menu (2022),ON S NORMAL AVE FROM W 124TH ST  (12400 S) TO W 125TH ST  (12500 S),"$7,812.11"
34,Curb & Gutter Menu (2022),ON S PRINCETON AVE FROM W 118TH ST  (11800 S) TO W 119TH ST  (11900 S),"$115,960.00"
34,Curb & Gutter Menu (2022),ON S UNION AVE FROM W 119TH ST  (11900 S) TO W 120TH ST  (12000 S),"$200,000.00"
34,Miscellaneous CDOT Projects (2022),741 W 115TH ST,$660.00
34,Miscellaneous CDOT Projects (2022),ON S PEORIA ST FROM W 97TH ST  (9700 S) TO W 98TH PL  (9829 S),$660.00
34,Sidewalk Menu (2022),10228 S BEVERLY AVE,"$13,202.29"
34,Sidewalk Menu (2022),10457 S EMERALD AVE,"$7,896.13"
34,Sidewalk Menu (2022),ON S PARNELL AVE FROM W 114TH ST  (11400 S) TO W 115TH ST  (11500 S),"$19,412.39"
34,Sidewalk Menu (2022),ON S SANGAMON ST FROM W 101ST ST  (10100 S) TO W 102ND ST  (10200 S),"$21,281.87"
34,Sidewalk Menu (2022),ON S UNION AVE FROM W 119TH ST  (11900 S) TO W 120TH ST  (12000 S),"$75,000.00"
34,Sidewalk Menu (2022),ON W 102ND ST FROM S CARPENTER ST  (1030 W) TO S ABERDEEN ST  (1100 W),"$47,167.24"
34,Street Light Residential Staggered Piggy Back Menu (2022),ON W 112TH ST FROM S RACINE AVE  (1200 W) TO S LOOMIS ST  (1400 W),"$260,000.00"
34,Street Resurfacing Menu (2022),ON S BISHOP ST FROM W 115TH ST  (11500 S) TO W 116TH ST  (11600 S),"$57,045.92"
34,Street Resurfacing Menu (2022),ON S ELIZABETH ST FROM W 122ND ST  (12200 S) TO W 123RD ST  (12300 S),"$54,526.17"
34,Street Resurfacing Menu (2022),ON S GREEN ST FROM W 112TH ST  (11200 S) TO W 113TH ST  (11300 S),"$53,003.11"
34,Street Resurfacing Menu (2022),ON S LOWE AVE FROM W 105TH ST  (10500 S) TO W 106TH ST  (10600 S),"$36,256.57"
34,Street Resurfacing Menu (2022),ON S LOWE AVE FROM W 109TH ST  (10900 S) TO W 110TH ST  (11000 S),"$50,044.09"
34,Street Resurfacing Menu (2022),ON S MORGAN ST FROM W 100TH ST  (10000 S) TO W 101ST ST  (10100 S),"$57,182.08"
34,Street Resurfacing Menu (2022),ON S UNION AVE FROM W 119TH ST  (11900 S) TO W 120TH ST  (12000 S),"$50,000.00"
34,Street Resurfacing Menu (2022),ON W 104TH ST FROM S ABERDEEN ST  (1100 W) TO S RACINE AVE  (1200 W),"$53,003.11"
34,Street Resurfacing Menu (2022),ON W 109TH ST FROM S THROOP ST  (1300 W) TO S LOOMIS ST  (1400 W),"$54,036.27"
34,Street Resurfacing Menu (2022),ON W 113TH PL FROM S LOOMIS ST  (1400 W) TO S BISHOP ST  (1450 W),"$34,325.55"
34,Street Speed Hump Menu (2022),ON S ADA ST FROM W 122ND ST  (12200 S) TO W 123RD ST  (12300 S),"$4,700.00"
34,Street Speed Hump Menu (2022),ON S HOMEWOOD AVE FROM W EDMAIRE ST  (11300 S) TO W 115TH ST  (11500 S),"$7,050.00"
34,Street Speed Hump Menu (2022),ON S LOOMIS ST FROM W 122ND ST  (12200 S) TO W 123RD ST  (12300 S),"$4,700.00"
34,Street Speed Hump Menu (2022),ON S LOWE AVE FROM W 100TH ST  (10000 S) TO W 101ST ST  (10100 S),"$4,700.00"
34,Street Speed Hump Menu (2022),ON S PARNELL AVE FROM W 108TH ST  (10800 S) TO W 109TH ST  (10900 S),"$4,700.00"
34,Street Speed Hump Menu (2022),ON S PARNELL AVE FROM W 122ND ST  (12200 S) TO W 123RD ST  (12300 S),"$4,700.00"
34,Street Speed Hump Menu (2022),ON S UNION AVE FROM W 100TH ST  (10000 S) TO W 101ST ST  (10100 S),"$4,700.00"
34,Street Speed Hump Menu (2022),ON S UNION AVE FROM W 108TH ST  (10800 S) TO W 109TH ST  (10900 S),"$4,700.00"
34,Street Speed Hump Menu (2022),ON W 113TH ST FROM S WENTWORTH AVE  (200 W) TO S PRINCETON AVE  (300 W),"$2,350.00"
34,Street Speed Hump Replacement (2022),ON S ELIZABETH ST FROM W 122ND ST  (12200 S) TO W 123RD ST  (12300 S),$0.00
34,Street Speed Hump Replacement (2022),ON S GREEN ST FROM W 112TH ST  (11200 S) TO W 113TH ST  (11300 S),$0.00
34,Street Speed Hump Replacement (2022),ON W 104TH ST FROM S ABERDEEN ST  (1100 W) TO S RACINE AVE  (1200 W),$0.00
34,Street Speed Hump Replacement (2022),ON W 109TH ST FROM S THROOP ST  (1300 W) TO S LOOMIS ST  (1400 W),$0.00
35,1 PTZ Camera - NEW Hamlin and Belden,N HAMLIN AVE &  W BELDEN AVE,"$24,776.00"
35,1 PTZ Camera - NW - 2224 N Avers,2224 N AVERS AVE,"$24,776.00"
35,Alley Apron Menu (2022),2347 N DRAKE AVE,"$11,166.57"
35,Alley Apron Menu (2022),3521 W CULLOM AVE,"$15,501.76"
35,Alley Resurfacing Menu (2022),N CENTRAL PARK AVE &  W BERTEAU AVE&W BELLE PLAINE AVE &  N DRAKE AVE,"$47,856.07"
35,Alley Resurfacing Menu (2022),N CENTRAL PARK AVE &  W SHAKESPEARE AVE&W DICKENS AVE &  N DRAKE AVE,"$20,257.80"
35,Alley Resurfacing Menu (2022),N HAMLIN AVE &  W BELDEN AVE&W FULLERTON AVE &  N RIDGEWAY AVE,"$58,310.04"
35,Alley Resurfacing Menu (2022),N RIDGEWAY AVE &  W BELDEN AVE&W FULLERTON AVE &  N LAWNDALE AVE,"$42,661.02"
35,Alley Resurfacing Menu (2022),N SAWYER AVE &  W BARRY AVE&W WELLINGTON AVE &  N KEDZIE AVE,"$35,570.37"
35,Alley Resurfacing Menu (2022),N ST LOUIS AVE &  W FULLERTON AVE&W ALTGELD ST &  N DRAKE AVE,"$61,689.27"
35,Alley Resurfacing Menu (2022),W FULLERTON AVE &  N ST LOUIS AVE&N DRAKE AVE &  W MEDILL AVE,"$16,358.06"
35,Alley Speed Hump Menu (2022),N CENTRAL PARK AVE &  W SUNNYSIDE AVE&W MONTROSE AVE &  N MONTICELLO AVE,"$2,175.00"
35,Alley Speed Hump Menu (2022),W SUNNYSIDE AVE &  N LAWNDALE AVE&N HAMLIN AVE &  W WINDSOR AVE,"$1,400.00"
35,Alley Speed Hump Replacement (2022),N CENTRAL PARK AVE &  W BERTEAU AVE&W BELLE PLAINE AVE &  N DRAKE AVE,$0.00
35,Alley Speed Hump Replacement (2022),N CENTRAL PARK AVE &  W SHAKESPEARE AVE&W DICKENS AVE &  N DRAKE AVE,$0.00
35,Alley Speed Hump Replacement (2022),N HAMLIN AVE &  W BELDEN AVE&W FULLERTON AVE &  N RIDGEWAY AVE,$0.00
35,Alley Speed Hump Replacement (2022),N RIDGEWAY AVE &  W BELDEN AVE&W FULLERTON AVE &  N LAWNDALE AVE,$0.00
35,Alley Speed Hump Replacement (2022),W FULLERTON AVE &  N ST LOUIS AVE&N DRAKE AVE &  W MEDILL AVE,$0.00
35,Bike Lane/Marked Shared Lane Menu (2022),ON N CENTRAL PARK AVE FROM W ARMITAGE AVE  (2000 N) TO W FULLERTON AVE  (2400 N),"$70,000.00"
35,Bike Lane/Marked Shared Lane Menu (2022),ON W WELLINGTON AVE FROM N KEDZIE AVE  (3200 W) TO N KIMBALL AVE  (3400 W),"$40,000.00"
35,Bollard Menu (2022),4345 N LAWNDALE AVE,"$3,270.96"
35,Concrete Alley Menu (2022),3427 W SCHOOL ST,"$24,869.74"
35,Fireman's Park Mural,3350 W DIVERSEY AVE,"$60,000.00"
35,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",N MILWAUKEE AVE &  N SAWYER AVE,$350.00
35,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",N MILWAUKEE AVE &  N SPAULDING AVE,$600.00
35,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",W ARMITAGE AVE &  N TRIPP AVE,$350.00
35,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",W DIVERSEY AVE &  N DRAKE AVE,$350.00
35,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",W DIVERSEY AVE &  N SAWYER AVE,$350.00
35,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",W DIVERSEY AVE &  N SPAULDING AVE,$600.00
35,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",W DIVERSEY AVE &  N ST LOUIS AVE,$350.00
35,Miscellaneous CDOT Projects (2022),1713 N HUMBOLDT BLVD E,$660.00
35,Miscellaneous CDOT Projects (2022),3257 W WRIGHTWOOD AVE,$660.00
35,Nixon Elementary Playground & Civil Site Improvements,2121 N KEELER AVE,"$143,500.00"
35,Pavement Markings Menu (2022),W WELLINGTON AVE &  N KEDZIE AVE&N SAWYER AVE &  W GEORGE ST,"$3,900.00"
35,Sidewalk Menu (2022),ON N HAMLIN AVE FROM W GIDDINGS ST  (4730 N) TO W LAWRENCE AVE  (4800 N),"$14,810.52"
35,Sidewalk Menu (2022),ON N HAMLIN AVE FROM W SHAKESPEARE AVE  (2130 N) TO W PALMER ST  (2200 N),"$25,525.49"
35,Sidewalk Menu (2022),ON W CULLOM AVE FROM N RIDGEWAY AVE  (3730 W) TO N HAMLIN AVE  (3800 W),"$11,620.17"
